Feature,Importance,Percentage
Gene_ISLR,0.891305308346769,1.3818057926131821
Gene_SLC16A4,0.8020847295289988,1.2434856104307477
Gene_FOXC1,0.7710331735267717,1.1953458545561684
Methylation_cg03159396,0.7681980255289993,1.1909504763512477
Gene_CFH,0.7406422178376103,1.1482302385926253
Gene_RBMS3,0.7159647339290315,1.1099723151934682
Gene_PDE5A,0.6705611108525774,1.03958230541215
Gene_MPP2,0.6641824637190455,1.0296933801745136
Methylation_cg04715503,0.6593847937031724,1.0222554706760538
Gene_TCEAL7,0.6534752161123589,1.013093751935671
Gene_NCAM1,0.6512110235997915,1.0095835357390905
Gene_RBPMS,0.6407512073915661,0.9933675046094165
Gene_DNM3OS,0.6333994318502496,0.9819699218351975
Gene_ACSS3,0.6000340751151241,0.9302430412955559
Gene_EHD2,0.5763987930658738,0.8936008611807775
Gene_SLC47A1,0.5711527291919508,0.8854677990509766
Methylation_cg25971727,0.5453291070352217,0.8454329980144957
Gene_TMEM200B,0.5351887714358111,0.8297122631113261
Gene_FZD7,0.5332613076141566,0.8267240831365488
Gene_DENND2B,0.5024485711936342,0.7789545733250174
Methylation_cg05829338,0.49704145778950964,0.7705718333669279
Methylation_cg21038156,0.495115644682066,0.7675862125224925
Gene_TSLP,0.4924971914181278,0.763526779852325
Gene_LINC00857,0.48968213663676363,0.7591625525028576
Gene_TSPAN2,0.47739203283170556,0.740108995354021
Methylation_cg22947965,0.47173153407083096,0.7313334277638712
Gene_ADCY5,0.46272433126426404,0.7173694079192665
Gene_MAGI2-AS3,0.4625557174486736,0.7171080030505693
Gene_ADAMTS9-AS2,0.45707397840709174,0.7086095696963447
Methylation_cg06248767,0.45486513112822863,0.7051851561577422
Gene_KIAA1755,0.4544499909594545,0.7045415572869776
Gene_ADGRA2,0.4538700521074168,0.7036424682121089
Methylation_cg27539986,0.4521832014775093,0.7010273149645613
Gene_EFEMP2,0.448474727118585,0.6952780040349271
Methylation_cg25170591,0.44820983672106696,0.6948673399423089
Gene_CARMN,0.44615399878766654,0.6916801393967228
Gene_LAYN,0.42032317551664844,0.6516341743501717
Gene_MATN2,0.41918966161470816,0.6498768684516868
Gene_TCF7L1,0.41244702371226294,0.6394236421286286
Gene_INMT,0.41112286770036177,0.6373707805216866
Methylation_cg04078410,0.4085364350470442,0.6333609899492652
Gene_TPM1,0.407682547828971,0.6320371940589877
Methylation_cg05559795,0.4060275482116836,0.629471419978519
Gene_TWIST2,0.40454972519119703,0.6271803257922259
Gene_IFFO1,0.40314942130773845,0.6250094108437098
Gene_NHSL2,0.39098162522064744,0.6061454694321358
Gene_PALLD,0.38786399305875685,0.60131215121873
Methylation_cg01643123,0.3855608055308961,0.597741480386111
Methylation_cg11560280,0.38397249733567745,0.5952790991525928
Gene_ISL1-DT,0.38123467920056175,0.591034613090638
Methylation_cg02058408,0.38045848142548644,0.5898312604663818
Gene_C1QTNF1,0.37212295321730837,0.5769085491858721
Gene_NRP2,0.3712465048388123,0.5755497763445224
Methylation_cg26010734,0.36917358811436,0.5723360982584289
Methylation_cg11318054,0.3565887124998666,0.5528255513553942
Methylation_cg17395064,0.35512126082458834,0.5505505360421336
Methylation_cg12298212,0.35078174671263945,0.5438229134409174
Gene_RGS9,0.3491347297802503,0.5412695150527392
Gene_CLU,0.3488285882589206,0.5407948986406398
Gene_CD248,0.3431143935388173,0.5319360852908078
Gene_EYA4,0.34247734335661983,0.5309484555485611
Gene_JAZF1,0.3417513181411354,0.5298228862975483
Gene_HHIP-AS1,0.3402644403506209,0.5275177543471374
Gene_CLDN11,0.3354107245053481,0.5199929560452665
Gene_GSN,0.3348687367398852,0.5191527031859727
Methylation_cg26591930,0.33178842038568046,0.5143772363044659
Methylation_cg02053896,0.3308377888931818,0.5129034561186262
Methylation_cg02783887,0.33082693003880465,0.5128866214518303
Methylation_cg24180402,0.3300877528307376,0.5117406624428245
Gene_IGFBP4,0.3287034018446883,0.5095944795427352
Methylation_cg07148968,0.3265283218085334,0.5062224159353378
Methylation_cg08047907,0.3205848192694405,0.4970081027701183
Gene_GJA1,0.32006218494513855,0.4961978538801185
Methylation_cg15700197,0.31963215525110267,0.4955311715248696
Gene_DACT3,0.31424429216614286,0.48717827566428795
Gene_MRC2,0.31138397165039644,0.48274387207622915
Gene_BHMT2,0.30996655615310703,0.48054642870149256
Gene_EDNRA,0.30697606543804773,0.47591022003749434
Gene_PMP22,0.3052027503266393,0.47316101943235295
Gene_VSTM4,0.30015286390421786,0.4653320945452302
Methylation_cg12077963,0.2970616853005027,0.4605397877333945
Gene_TVP23A,0.29702701606268506,0.4604860394238161
Gene_DDR2,0.2920477209295664,0.45276655341420613
Methylation_cg15026277,0.2913557638776876,0.4516938006171885
Methylation_cg09696939,0.2897588403141287,0.4492180628314693
Gene_GLT8D2,0.2876220685940126,0.44590538925856643
Methylation_cg22969666,0.2836800207882292,0.4397939654380427
Gene_FGF2,0.280969521022353,0.4355918315089725
Methylation_cg05355225,0.2785583790025288,0.4318537969897055
Gene_SYDE1,0.2777396505419247,0.4305845083196554
Gene_IRAG1,0.2777217410295009,0.4305567428976633
Methylation_cg02773086,0.2737893691735478,0.42446031986687954
Methylation_cg13132370,0.2735877392137991,0.4241477295078454
Gene_RAB31,0.27156844289972365,0.421017180056763
Gene_PNMA8B,0.26919513355530733,0.4173377981782232
Gene_MFGE8,0.26810016943563253,0.41564025666343435
Gene_DNAJB5,0.26767584966420976,0.41498242649841516
Methylation_cg05923595,0.266842165759438,0.4136899521486788
Gene_PABPC1P4,0.2654615347688046,0.4115495364208099
Gene_CLIC6,0.2647394884419418,0.41043013570856157
Methylation_cg10224600,0.25987861045063915,0.4028942338097761
Gene_TNS1,0.2594167426418113,0.4021781922831711
Gene_SCARA3,0.2592058553272498,0.40185125008937866
Gene_ZEB1,0.2580954873894741,0.40012982777316203
Gene_CACNA2D3,0.2559811036877482,0.39685186272629047
Methylation_cg14206172,0.25532595192016366,0.39583616978806685
Methylation_cg00002719,0.2513318025129603,0.3896439719679133
Gene_GRIK5,0.2513090892300043,0.3896087591786884
