Feature,Importance,Percentage
Gene_INMT,0.8739472373353089,1.8287194479504796
Methylation_cg24477401,0.7891023673552432,1.651183027943643
Methylation_cg20043649,0.5654049733557662,1.1831001078465662
Gene_COX7A1,0.5500055798439841,1.150877143806423
Methylation_cg02764093,0.5085877324413742,1.064211015919416
Methylation_cg03339668,0.5001721819706672,1.046601622407384
Gene_FBXL7,0.4729832104668172,0.9897091707412369
Gene_BEND6,0.4714112074325018,0.9864197816359462
Gene_FXYD1,0.46543416136626764,0.9739129163291282
Methylation_cg01519063,0.4549761362451836,0.9520296800088291
Methylation_cg06215107,0.4479060338891083,0.9372356133590198
Methylation_cg19706390,0.4447497045965969,0.930631049016039
Gene_CNRIP1,0.43797871045981407,0.9164628611313249
Gene_MIR99AHG,0.43368864457101075,0.9074859726091251
Gene_CSDC2,0.42400990781213843,0.8872333836810911
Gene_C14orf132,0.4207607994362541,0.8804346807140848
Gene_MGP,0.4206239648595307,0.8801483567337388
Gene_FGF7,0.41540277758701977,0.8692231128531761
Gene_RSPO3,0.39738649122616193,0.8315243458790952
Gene_LINC01266,0.38681214141806036,0.8093977021672076
Gene_CDO1,0.3862415593882586,0.8082037691584701
Methylation_cg01783679,0.38342985338314417,0.8023203230717825
Methylation_cg06333800,0.3831614802339448,0.8017587569081946
Gene_CAVIN1,0.37745494463849205,0.7898179300733336
Methylation_cg02856716,0.37423797768733114,0.7830864824805257
Gene_KCNMA1,0.36075210405588887,0.7548675256272311
Gene_CPE,0.3571645429971268,0.7473606162869469
Gene_HSPB7,0.34895815651680867,0.7301888947998317
Gene_BOC,0.34574629090333536,0.723468121667725
Gene_AOC3,0.3456566217878251,0.7232804905975541
Gene_RERG,0.34304284056404105,0.7178111986856126
Gene_SRPX,0.3311552223106838,0.6929365635119735
Gene_SSPN,0.32233028223619303,0.6744705293490588
Gene_JAM2,0.32176783080978666,0.6732936094870166
Gene_ARHGAP20,0.31946804713338606,0.6684813520011573
Gene_HOPX,0.31920564605931845,0.6679322823012821
Gene_TMEM35A,0.31717719848186426,0.6636877909000062
Gene_RGMA,0.30849626633991356,0.645523090840164
Gene_KANK2,0.30707037036153473,0.6425394282172735
Gene_JAM3,0.30067254306866165,0.6291520854861739
Gene_DCLK2,0.2992327091502273,0.6261392579652725
Gene_SOD3,0.2990755104439309,0.625810322396721
Methylation_cg04792034,0.29387964712740244,0.6149380684551681
Gene_NECAB1,0.2923821695759845,0.6118046226312566
Gene_VSTM4,0.2921435963194705,0.611305412226658
Methylation_cg15164103,0.2869074221181529,0.6003488084573022
Methylation_cg17998964,0.28376862181874724,0.5937809232286043
Methylation_cg21450888,0.27851414024090154,0.5827860115911444
Gene_DDR2,0.27690026461421513,0.5794090048120013
Methylation_cg01994290,0.27679953377203204,0.5791982272704758
Gene_MAP1A,0.2726452255163935,0.5705054092428895
Gene_TWIST2,0.27187703544778546,0.5688979848376484
Methylation_cg08018825,0.2707775346785782,0.566597298533271
Gene_SSC5D,0.26327885160388137,0.5509064341573774
Methylation_cg03018679,0.26257188209386123,0.5494271127099823
Gene_MPDZ,0.26248618444090227,0.5492477918563715
Methylation_cg14162417,0.26213297335883035,0.548508703788554
Gene_MAPK10,0.2611485548064939,0.546448825028516
Gene_COPZ2,0.25855349490985796,0.5410187071691769
Methylation_cg16241867,0.25733134755942366,0.538461385019141
Gene_IGFBP7,0.25642373167650895,0.5365622145138189
Gene_PRKD1,0.2560439232158029,0.5357674718921625
Gene_FBLN5,0.2497731928253491,0.5226460772266888
Methylation_cg05233946,0.24473640907194616,0.5121066945140056
Gene_GUCY1B1,0.24415051639907784,0.5108807242499965
Gene_SGCA,0.2408029942321799,0.5038760921308805
Gene_CYP1B1,0.23740509020622447,0.49676603684484283
Methylation_cg01341751,0.23629571028370405,0.4944446785833709
Methylation_cg17033166,0.23518330146849448,0.49211698241644
Methylation_cg01488159,0.23226266553165978,0.4860056023354666
Methylation_cg20821276,0.22991888781121542,0.4811012880748962
