Feature,Importance,Percentage
Gene_SLC16A4,0.03916205006813691,3.916205006813691
Gene_SMIM10,0.033886820374413824,3.3886820374413826
Gene_CNRIP1,0.033362211802484866,3.3362211802484865
Gene_MEIS1,0.02803828910775103,2.803828910775103
Gene_KCNJ8,0.026696860050435506,2.6696860050435505
Gene_PMP22,0.024751327152489004,2.4751327152489004
Gene_EDNRA,0.022452833363877156,2.2452833363877156
Gene_SPARCL1,0.020670466297967195,2.0670466297967196
Gene_KANK2,0.018961278884634312,1.8961278884634312
Gene_TMEM200B,0.017942769353548663,1.7942769353548664
Gene_GFPT2,0.017888471459401308,1.7888471459401307
Gene_MRGPRF,0.017469546123174154,1.7469546123174153
Gene_RBMS3,0.015198348168252803,1.5198348168252802
Gene_SYDE1,0.014924820526965697,1.4924820526965696
Gene_BHMT2,0.014302236822012076,1.4302236822012075
Gene_MAGI2-AS3,0.013946313059144701,1.3946313059144702
Gene_PRTFDC1,0.013617090195866193,1.3617090195866193
Gene_DKK3,0.013345777118045379,1.3345777118045379
Gene_NT5E,0.013196052720753882,1.3196052720753881
Gene_RBPMS,0.012874462074684487,1.2874462074684487
Gene_NES,0.012533559796175826,1.2533559796175826
Gene_SLC24A3,0.012323365900504394,1.2323365900504395
Gene_CAVIN1,0.01204427754176096,1.204427754176096
Gene_CYS1,0.010147089986033881,1.0147089986033881
Gene_NAALADL1,0.009566419255029445,0.9566419255029445
Gene_ISL1-DT,0.009181757526150535,0.9181757526150535
Gene_DNM3OS,0.009154068955683207,0.9154068955683208
Gene_SERPINF1,0.008979457282335393,0.8979457282335392
Gene_DPYSL3,0.00884302060901266,0.884302060901266
Gene_PRELP,0.008663689320075114,0.8663689320075114
Gene_ACTA2,0.008607924724106304,0.8607924724106304
Gene_PDE5A,0.00856856622117872,0.8568566221178721
Gene_MRC2,0.008363050888709917,0.8363050888709916
Gene_TCEAL7,0.008042367279887368,0.8042367279887368
Gene_LAMA4,0.00802062860902476,0.8020628609024759
Gene_PABPC1P4,0.007877999209363945,0.7877999209363945
Gene_FHL2,0.007860122485368916,0.7860122485368916
Gene_ADAMTS8,0.007790476390698713,0.7790476390698713
Gene_FGF2,0.007662252740769854,0.7662252740769854
Gene_DBNDD2,0.0075186700267988495,0.7518670026798849
Gene_SORBS1,0.00751406029144002,0.751406029144002
Gene_PRICKLE2,0.007408201370557417,0.7408201370557417
Gene_CARMN,0.007108549650542135,0.7108549650542135
Gene_DACT3,0.007069649567586575,0.7069649567586574
Gene_ASB2,0.007014398432916784,0.7014398432916784
Gene_MSRB3,0.0067881996834960314,0.6788199683496031
Gene_CCDC8,0.006772498149595986,0.6772498149595986
Gene_IRAG1,0.006756306169632096,0.6756306169632096
Gene_HEPH,0.006749023393875073,0.6749023393875073
Gene_AOC3,0.00667137477552411,0.667137477552411
Gene_NECAB1,0.006593455240028964,0.6593455240028965
Gene_STOM,0.006591877252714252,0.6591877252714252
Gene_HHIP-AS1,0.006573452892868948,0.6573452892868947
Gene_MXRA7,0.006555334813944411,0.6555334813944411
Gene_TGFB1I1,0.006386724873386608,0.6386724873386608
Gene_SYT11,0.006133662670881826,0.6133662670881825
Gene_FZD7,0.005899643427527142,0.5899643427527141
Gene_GSN,0.005607421193092591,0.5607421193092591
Gene_AOPEP,0.005393090597222908,0.5393090597222908
Gene_ARHGEF25,0.004659193630104987,0.4659193630104987
Gene_NEXN,0.004497775786155538,0.4497775786155538
Gene_AGPAT4,0.0043336815578140465,0.43336815578140464
Gene_ZEB1,0.004317837337097901,0.4317837337097901
Gene_RGS9,0.004189026984087185,0.4189026984087185
Gene_EYA4,0.00392527134174262,0.39252713417426194
Gene_PALLD,0.003612015298685599,0.3612015298685599
Gene_DZIP1,0.003581893152888478,0.3581893152888478
Gene_EMILIN1,0.00342907424836987,0.342907424836987
Gene_GYPC,0.003324131548266462,0.3324131548266462
Gene_AXL,0.002968074340780251,0.2968074340780251
Gene_GJA1,0.0028369236004330933,0.28369236004330933
Gene_TWIST2,0.002782373473837883,0.2782373473837883
Gene_ISLR,0.002744174834169489,0.2744174834169489
Gene_ATP2B4,0.002703060904252361,0.2703060904252361
Gene_LAYN,0.002692202325753332,0.26922023257533323
Gene_SLC47A1,0.0025561794797481965,0.2556179479748196
Gene_HSPB8,0.002552764357641021,0.2552764357641021
Gene_TPM1,0.0025338585620554117,0.25338585620554116
Gene_IGFBP4,0.002531233402112034,0.2531233402112034
Gene_CLDN11,0.002462889006068369,0.24628890060683692
Gene_EGFLAM,0.0024373003088368605,0.24373003088368606
Gene_MMP2,0.002409522154371026,0.24095221543710257
Gene_PDLIM7,0.0024055038364070207,0.24055038364070208
Gene_GATM,0.0023834215392292313,0.23834215392292313
Gene_PNMA8B,0.0023712410173842586,0.23712410173842585
Gene_JPH2,0.002329125455969019,0.23291254559690192
Gene_PRRX1,0.0022735473256578305,0.22735473256578304
Gene_ADAMTS9-AS2,0.002265726897384784,0.2265726897384784
Gene_CLMP,0.0022490178407432765,0.22490178407432765
Gene_JAM2,0.002230448930299346,0.2230448930299346
Gene_TNFAIP8L3,0.0021777003652844714,0.21777003652844715
Gene_SERPING1,0.0021769227783252024,0.21769227783252024
Gene_TIMP2,0.002154907630387194,0.2154907630387194
Gene_NCAM1,0.0021074721131375527,0.21074721131375526
Gene_LINC00857,0.0020653574756794926,0.20653574756794926
Gene_MB21D2,0.002063850783962481,0.20638507839624812
Gene_KCNMB1,0.0020327416937378556,0.20327416937378556
Gene_FEZ1,0.002014984649661314,0.20149846496613139
Gene_CAV2,0.0019954001693020086,0.19954001693020088
Gene_JAZF1,0.0019773035479540733,0.19773035479540732
Gene_POPDC2,0.0019027254407531788,0.19027254407531788
Gene_HSPB7,0.0018844844394712403,0.18844844394712404
Gene_GLIS2,0.0018743705079283324,0.18743705079283324
Gene_DENND2B,0.0017432149914479206,0.17432149914479206
Gene_SYNPO,0.0017132067656246816,0.17132067656246816
Gene_GLT8D2,0.0017126505252181787,0.17126505252181787
Gene_CLU,0.001703099079078537,0.1703099079078537
Gene_FHL1,0.0016889048607835475,0.16889048607835475
Gene_TSLP,0.0016884155053336258,0.16884155053336258
Gene_DPYSL2,0.0016774484566703996,0.16774484566703995
Gene_SSPN,0.0016125454040939514,0.16125454040939513
Gene_MATN2,0.0015928436674516513,0.15928436674516513
Gene_RASGRF2,0.0015926307303015948,0.1592630730301595
Gene_EYA1,0.0015848894733896204,0.15848894733896204
Gene_TAGLN,0.0015777421123478535,0.15777421123478536
Gene_NLRP1,0.0015696595466196117,0.15696595466196117
Gene_PLPP7,0.0015658223402957394,0.15658223402957394
Gene_TSPAN2,0.001533240970478395,0.1533240970478395
Gene_CFH,0.0015216706305934248,0.1521670630593425
Gene_CLIC6,0.0015000960182358517,0.15000960182358516
Gene_NHSL2,0.0014992178223298515,0.14992178223298516
Gene_PGR,0.0014756486152563376,0.14756486152563375
Gene_FBLN1,0.0014737223092556445,0.14737223092556445
Gene_TCF21,0.0014536477634273875,0.14536477634273876
Gene_ADCY5,0.0014224682918569948,0.14224682918569947
Gene_GSDME,0.0014133978838850902,0.14133978838850902
Gene_BMERB1,0.001408793072817246,0.1408793072817246
Gene_RASL12,0.0014057654810333642,0.14057654810333642
Gene_FOXC1,0.0014014891242918196,0.14014891242918195
Gene_ITGA7,0.001364281676597128,0.1364281676597128
Gene_DDR2,0.0013547131019820303,0.13547131019820302
