Feature,Importance,Percentage
Gene_HAND2,0.046989323935921146,4.6989323935921155
Gene_RSPO3,0.04267677073016297,4.267677073016298
Gene_MGP,0.04212826979484279,4.21282697948428
Gene_CLIP3,0.041174658976713116,4.1174658976713125
Gene_PDLIM3,0.03969397818656853,3.9693978186568537
Gene_ACTA2,0.03884964163257994,3.8849641632579943
Gene_PRELP,0.030599188595907826,3.059918859590783
Gene_THBS4,0.019707716834768838,1.970771683476884
Gene_CCDC80,0.019378221704635067,1.937822170463507
Gene_BOC,0.018897419384397676,1.889741938439768
Gene_TMEM47,0.018122990081045526,1.812299008104553
Gene_NAP1L3,0.01575215549500393,1.5752155495003934
Gene_NDN,0.015030744180997988,1.503074418099799
Gene_LMOD1,0.014724467029726596,1.4724467029726598
Gene_HSPB6,0.014584409087541854,1.4584409087541856
Gene_GUCY1A1,0.013390232152949886,1.3390232152949888
Methylation_cg25858249,0.013244589576194947,1.324458957619495
Methylation_cg02856716,0.01274593699270574,1.2745936992705742
Gene_ACTA2-AS1,0.012271940564677057,1.227194056467706
Gene_PLN,0.011897796429632646,1.1897796429632648
Gene_TCEAL7,0.010562178021809705,1.0562178021809707
Gene_MSRB3,0.010536240834089576,1.0536240834089576
Methylation_cg16143804,0.010210154388005807,1.021015438800581
Gene_INMT,0.010142948315436447,1.0142948315436449
Gene_SRPX,0.009930343935223778,0.993034393522378
Methylation_cg01341751,0.009488644387396265,0.9488644387396267
Gene_TAGLN,0.009294183581626593,0.9294183581626595
Gene_NXPH3,0.00883846422879211,0.8838464228792111
Gene_HSPB7,0.008553689545393765,0.8553689545393767
Gene_CDO1,0.008433185684256666,0.8433185684256668
Methylation_cg03619586,0.00816250185432888,0.8162501854328881
Methylation_cg10532384,0.008044910226739792,0.8044910226739794
Gene_MRGPRF,0.007861545358287076,0.7861545358287079
Gene_MIR99AHG,0.007726402094849028,0.7726402094849029
Gene_PABPC5,0.007715063186016142,0.7715063186016143
Gene_TMEM35A,0.007588456943873768,0.7588456943873768
Methylation_cg05656364,0.007497708964444797,0.7497708964444798
Gene_AOC3,0.007474857275915307,0.7474857275915308
Gene_MFAP4,0.00733829752340869,0.7338297523408691
Gene_SPARCL1,0.007226386363352091,0.7226386363352092
Gene_BCHE,0.007135222305941668,0.7135222305941669
Methylation_cg08107308,0.006938394035052425,0.6938394035052425
Gene_PDZD4,0.006775909131208727,0.6775909131208728
Methylation_cg09852221,0.006762138943477148,0.6762138943477148
Gene_STON1,0.00675916807041842,0.6759168070418421
Methylation_cg03318904,0.006602988852081,0.6602988852081001
Methylation_cg16653138,0.006431040991239808,0.6431040991239809
Gene_C8orf88,0.0063762519125658826,0.6376251912565883
Methylation_cg15825304,0.006339793828305743,0.6339793828305744
Methylation_cg01734062,0.006134088001782845,0.6134088001782846
Gene_MYLK,0.005963267967236505,0.5963267967236505
Gene_CHRDL2,0.005816149334185096,0.5816149334185097
Gene_CARMN,0.00574913833656184,0.5749138336561841
Gene_CPXM2,0.005141098205374818,0.5141098205374819
Methylation_cg07380095,0.004486086628714235,0.44860866287142365
Methylation_cg21880476,0.0038243707103391244,0.3824370710339125
Methylation_cg03822198,0.003408501288805643,0.3408501288805643
Methylation_cg07891533,0.0032462161134728575,0.3246216113472858
Methylation_cg17033166,0.0031727902931266956,0.3172790293126696
Gene_NR2F1-AS1,0.003147081501099037,0.3147081501099038
Gene_IGFBP7,0.0030432666196954995,0.30432666196955
Gene_SCN2B,0.0030160876509939816,0.3016087650993982
Methylation_cg21450888,0.002985010455253539,0.29850104552535395
Gene_FLNA,0.002975050870816498,0.2975050870816498
Gene_HAND2-AS1,0.002926062412853609,0.29260624128536095
Gene_CALD1,0.0028626617087936417,0.28626617087936423
Methylation_cg04255276,0.002801667584860328,0.28016675848603284
Methylation_cg03339668,0.0027889520259319644,0.2788952025931965
Methylation_cg01488159,0.0027079415608622886,0.2707941560862289
Methylation_cg17147526,0.0026725136078868477,0.26725136078868483
Gene_NECAB1,0.0026490393960688107,0.26490393960688113
Methylation_cg18899777,0.002624038738136687,0.26240387381366875
Methylation_cg18586277,0.002585977120640521,0.25859771206405213
Methylation_cg10982443,0.002533012635617291,0.2533012635617291
Gene_MYH11,0.0024762122264710986,0.2476212226471099
Methylation_cg17998964,0.0024664864091357794,0.246648640913578
Methylation_cg17454592,0.0023878171442890143,0.23878171442890148
Gene_GYPC,0.00237860237018315,0.23786023701831502
Gene_FBLN5,0.0023437492369110715,0.23437492369110718
Gene_TGFB1I1,0.002267056231963071,0.22670562319630716
Methylation_cg16166559,0.002260589633278486,0.22605896332784864
Gene_ISM1,0.0021476841058426562,0.21476841058426566
Methylation_cg15017067,0.0021249671698009187,0.21249671698009193
Methylation_cg14162417,0.0020517142541108735,0.20517142541108738
Gene_RGMA,0.0020472865325056526,0.2047286532505653
Gene_ZFPM2,0.001978638886026809,0.19786388860268092
Gene_FGF7,0.001969783001418925,0.19697830014189255
Gene_SSPN,0.0019499686106234611,0.19499686106234615
Gene_BEND6,0.0019461899131990163,0.19461899131990165
Gene_GAS1,0.0019452732978625853,0.19452732978625856
Methylation_cg14285050,0.0019245379534535505,0.19245379534535506
Methylation_cg24477401,0.0019225569121021106,0.19225569121021108
Methylation_cg13615963,0.0019147320331355583,0.19147320331355586
Methylation_cg22077313,0.0018737182853944255,0.18737182853944256
Gene_FXYD6,0.0018676045901452742,0.18676045901452742
Gene_BNC2,0.0018529975286533918,0.1852997528653392
Gene_IRAG1,0.001840703754724839,0.18407037547248392
Gene_RERG,0.001840052416033835,0.18400524160338352
Methylation_cg12787209,0.0018162147369659204,0.18162147369659207
Gene_CSDC2,0.0018013636973565259,0.1801363697356526
Gene_FXYD1,0.0017877597940415845,0.17877597940415849
Gene_FHL1,0.0017706794565707248,0.1770679456570725
Methylation_cg23213217,0.0017678459124433193,0.17678459124433196
Gene_COPZ2,0.001695242344343092,0.16952423443430922
Gene_PGM5,0.0016869278411990854,0.16869278411990857
Methylation_cg01783679,0.0016864436157529633,0.16864436157529636
Methylation_cg18921306,0.0016815246768624229,0.1681524676862423
Gene_COX7A1,0.0016790382674575681,0.16790382674575682
Gene_SYNC,0.001673869309942096,0.16738693099420962
Gene_LAYN,0.001656385011841849,0.1656385011841849
Gene_INSYN1,0.0016540828107208306,0.16540828107208308
Methylation_cg19530831,0.001612345652041421,0.16123456520414212
Gene_COL8A1,0.0016079341488924618,0.1607934148892462
Gene_PRKD1,0.0015954598087802297,0.159545980878023
Methylation_cg08018825,0.0015822184187204535,0.15822184187204538
Gene_PYGM,0.0015796384793223418,0.1579638479322342
Gene_ATP1A2,0.0015650763503412834,0.15650763503412837
Gene_C14orf132,0.0015638829546685826,0.15638829546685828
Methylation_cg23234674,0.0015567376212583233,0.15567376212583237
Methylation_cg17004025,0.0015218355981588335,0.15218355981588336
Gene_ELN,0.0015025892195772042,0.15025892195772045
Methylation_cg00143527,0.0014796484656728732,0.14796484656728734
Gene_MYL9,0.0014478820519700506,0.14478820519700508
Methylation_cg15602548,0.001436896071843068,0.14368960718430682
Methylation_cg18881778,0.0013999740842155937,0.1399974084215594
Methylation_cg08131309,0.0013831972610098074,0.13831972610098076
Gene_EMILIN1,0.0013656637079488409,0.1365663707948841
Gene_LRCH2,0.0013456352679836526,0.13456352679836528
Gene_CRYAB,0.0013210204320016053,0.13210204320016056
Gene_OMD,0.001276299973545798,0.12762999735457983
Methylation_cg24300607,0.0012638002779767124,0.12638002779767127
Gene_EFEMP1,0.0012542684705304991,0.12542684705304993
Methylation_cg16472904,0.0012425837915637072,0.12425837915637074
Gene_FOXP2,0.0012244475241849353,0.12244475241849355
Gene_ZEB1,0.001215975482260851,0.12159754822608512
Methylation_cg01519063,0.001209379630081708,0.12093796300817082
Methylation_cg16438182,0.0012034480473534243,0.12034480473534245
Methylation_cg26938118,0.0012002991935746888,0.1200299193574689
Gene_ARHGEF25,0.0011931088816870363,0.11931088816870365
Methylation_cg11956866,0.0011594585964438441,0.11594585964438443
Gene_LIMS2,0.0011378622112984584,0.11378622112984586
Gene_TIMP2,0.0011250125379082337,0.11250125379082339
Gene_NGFR,0.001120864812542193,0.11208648125421933
Gene_GNAO1,0.0011107186020283015,0.11107186020283016
Methylation_cg08847775,0.0011067789196372495,0.11067789196372498
Gene_TWIST2,0.0010931289725841075,0.10931289725841077
Gene_SOD3,0.0010761182494496851,0.10761182494496853
Gene_HOPX,0.0010710247665128572,0.10710247665128574
Methylation_cg19635505,0.0010648950769524756,0.10648950769524758
Methylation_cg05223396,0.0010188275046086673,0.10188275046086676
Gene_MAGI2-AS3,0.0010124930991180245,0.10124930991180248
Gene_HMCN1,0.0010003169920462453,0.10003169920462456
Methylation_cg07145664,0.0009874290013251262,0.09874290013251263
Methylation_cg24171453,0.0009871441500497612,0.09871441500497613
Methylation_cg18720486,0.0009555438021020797,0.09555438021020798
Gene_DACT3,0.0009499780528941209,0.0949978052894121
Gene_NEXN,0.000933909641922373,0.09339096419223732
Methylation_cg00222472,0.0009178149506500652,0.09178149506500653
Gene_VEGFC,0.0009136356993470801,0.09136356993470802
Gene_SERPING1,0.0009046839559212419,0.0904683955921242
Methylation_cg13991834,0.0008925824843360832,0.08925824843360833
Gene_SSC5D,0.0008913286333305184,0.08913286333305184
Gene_SFRP1,0.0008832242689007162,0.08832242689007164
Methylation_cg04723343,0.0008760255917461165,0.08760255917461167
Gene_KCNMB1,0.0008654325566520886,0.08654325566520887
Gene_CASQ2,0.0008507544800405592,0.08507544800405593
Methylation_cg24899545,0.0008465584287674807,0.08465584287674809
Gene_MFAP5,0.0008412544738388135,0.08412544738388136
Gene_ANK2,0.0008111158891686862,0.08111158891686863
Methylation_cg00866953,0.0008043508947259917,0.08043508947259917
Gene_ARHGAP20,0.0007971364998133959,0.0797136499813396
Methylation_cg03713668,0.0007956798288838784,0.07956798288838784
Gene_SLIT2,0.0007819935706702116,0.07819935706702118
Gene_RNF150,0.0007798799956121976,0.07798799956121978
Gene_ANGPTL1,0.0007641317142090337,0.07641317142090338
Gene_ISLR,0.0007457875791228064,0.07457875791228065
Gene_AKT3,0.0007340235343516066,0.07340235343516066
Gene_SFRP2,0.0007325715088800653,0.07325715088800654
Methylation_cg16241867,0.0007272081418056149,0.0727208141805615
Gene_VSTM4,0.0007193854003538011,0.07193854003538012
Gene_OGN,0.0006987893652685865,0.06987893652685867
Methylation_cg03018679,0.0006947323983678215,0.06947323983678216
Gene_JAM3,0.0006915864064434031,0.06915864064434032
Gene_ADGRB3,0.0006907756102410007,0.06907756102410008
Gene_PCDH10,0.0006898574148706768,0.06898574148706768
Gene_IGF1,0.0006893693904998656,0.06893693904998657
Gene_DCLK2,0.0006880453481116463,0.06880453481116464
Methylation_cg05233946,0.0006797123731590601,0.06797123731590603
Gene_ACTG2,0.000671355189404126,0.0671355189404126
Methylation_cg05280206,0.0006697115197468037,0.06697115197468038
Gene_SFRP4,0.000652299552972303,0.06522995529723032
Gene_FERMT2,0.0006494897651195057,0.06494897651195058
Gene_LINC01266,0.0006493775066887807,0.06493775066887808
Methylation_cg13599248,0.0006453323014772451,0.06453323014772451
Gene_AR,0.0006381789599276023,0.06381789599276025
Methylation_cg13695933,0.0006380382799208579,0.06380382799208581
Gene_ABCC9,0.0006339501437661639,0.0633950143766164
Gene_CYP1B1,0.0006297103524498685,0.06297103524498686
Gene_GPRASP1,0.0006246826004679908,0.06246826004679908
Methylation_cg20043649,0.0006231431924021677,0.062314319240216784
Gene_TSHZ3,0.000609332995202894,0.06093329952028941
Gene_KANK2,0.0005986252165613047,0.05986252165613048
Methylation_cg12593515,0.0005768978131175181,0.05768978131175182
Gene_ZCCHC24,0.0005720128903274945,0.05720128903274946
Gene_GLT8D2,0.0005686558863148987,0.05686558863148988
Gene_CNRIP1,0.0005682518119770236,0.05682518119770237
Gene_CNN1,0.0005676632082946936,0.05676632082946937
Methylation_cg22500132,0.0005630668843510903,0.05630668843510904
Methylation_cg06750897,0.000561694805417578,0.056169480541757806
Gene_LTBP1,0.0005499016993161391,0.054990169931613916
Methylation_cg06204948,0.0005472488605206006,0.05472488605206007
Gene_CHRDL1,0.0005465279401449617,0.05465279401449618
Gene_LINC00702,0.0005383689334239924,0.05383689334239925
Gene_CPE,0.0005367607138180431,0.05367607138180432
Gene_EFEMP2,0.0005234331507522615,0.05234331507522616
Gene_SYNPO2,0.0005221731590314806,0.05221731590314807
Methylation_cg06215107,0.0005195522604611461,0.05195522604611462
Gene_MEIS3,0.0005177980777921435,0.05177980777921436
Gene_MAP1A,0.0005131252821550181,0.05131252821550182
Methylation_cg17889586,0.0005127147395538162,0.05127147395538163
Gene_MEOX2,0.0005094694223399667,0.050946942233996685
Gene_KCNJ8,0.0005029949642935298,0.05029949642935299
Gene_SGCD,0.0005011586881413714,0.05011586881413715
Gene_GUCY1B1,0.000497446618010359,0.04974466180103591
Gene_GREM1,0.0004931288322161971,0.049312883221619724
Methylation_cg02764093,0.00048605462944551836,0.04860546294455184
Gene_HSPB8,0.00048244173929608134,0.04824417392960814
Methylation_cg01426303,0.00047191102441068077,0.047191102441068083
Methylation_cg06634862,0.00046622985452724765,0.04662298545272477
Gene_JAM2,0.0004578136611102248,0.04578136611102249
Gene_PDZRN4,0.00045375030485776994,0.045375030485777
Gene_C1S,0.0004534958702174155,0.04534958702174156
Methylation_cg05486094,0.000452135026581294,0.04521350265812941
Gene_CPEB1,0.00044726926355388274,0.04472692635538828
Gene_SCRG1,0.0004340074818798223,0.04340074818798224
Methylation_cg17087669,0.0004244526145152891,0.042445261451528916
Gene_SMOC2,0.0004167736918250003,0.041677369182500035
Gene_DNM3OS,0.0004138014695255963,0.041380146952559635
Methylation_cg06720467,0.0004123203771937304,0.041232037719373046
Gene_PODN,0.00039989789529733255,0.03998978952973326
Gene_KCNMA1,0.0003937678252801634,0.039376782528016345
Gene_SGCA,0.000391334765753793,0.03913347657537931
Methylation_cg24579224,0.0003903766904736896,0.03903766904736897
Methylation_cg06345789,0.00038531271104403947,0.03853127110440395
Gene_PDE1A,0.0003771818704593885,0.03771818704593886
Methylation_cg01994290,0.00037306201550387587,0.037306201550387594
Gene_DCN,0.0003729874144704104,0.037298741447041046
Methylation_cg01007345,0.0003721697866474278,0.037216978664742786
Gene_ZNF135,0.0003686983446432322,0.03686983446432322
Gene_SERPINF1,0.00036179233192775427,0.03617923319277543
Gene_DPYSL3,0.00035673822867652796,0.035673822867652805
Methylation_cg19706390,0.00035522915573032857,0.03552291557303286
Gene_GLI3,0.0003524108694290862,0.035241086942908624
Methylation_cg15164103,0.0003418154902633367,0.03418154902633368
Gene_MAP6,0.0003389234300219971,0.03389234300219972
