Feature,Importance,Percentage
Gene_BOC,0.052934345482253314,5.293434548225331
Gene_MSRB3,0.042478892963175065,4.247889296317506
Gene_CDO1,0.036626372682522626,3.6626372682522628
Gene_PRELP,0.03521466588202037,3.521466588202037
Gene_PDLIM3,0.034657061622419286,3.4657061622419287
Gene_ACTA2,0.026691919706537486,2.6691919706537486
Gene_RNF150,0.02497112380310522,2.4971123803105217
Gene_CLIP3,0.020817181580929205,2.0817181580929205
Gene_HAND2-AS1,0.020784885534168022,2.0784885534168023
Gene_MGP,0.020350367205859022,2.0350367205859023
Gene_PABPC5,0.019859861969218483,1.9859861969218482
Methylation_cg03619586,0.019279149894764633,1.9279149894764633
Gene_SLIT2,0.018914303398145784,1.8914303398145784
Gene_LMOD1,0.018479388797460222,1.8479388797460223
Methylation_cg25858249,0.013547550959726255,1.3547550959726256
Gene_HSPB8,0.013368077294125503,1.3368077294125502
Gene_CCDC80,0.012831776006883793,1.2831776006883793
Gene_TMEM47,0.012789467467667888,1.2789467467667888
Gene_NAP1L3,0.012626040104208902,1.2626040104208902
Gene_MAGI2-AS3,0.012187426262348335,1.2187426262348335
Gene_AOC3,0.011353609778048153,1.1353609778048153
Gene_INMT,0.009896601700227482,0.9896601700227482
Gene_HSPB7,0.00952544429572157,0.952544429572157
Gene_PCDH10,0.009408516022149808,0.9408516022149809
Gene_TMEM35A,0.008810340644093391,0.8810340644093392
Gene_ACTA2-AS1,0.008601307892879623,0.8601307892879624
Gene_PDZD4,0.00836910749958369,0.8369107499583689
Gene_PLN,0.008238415828807391,0.8238415828807392
Methylation_cg13615963,0.008160622442856928,0.8160622442856927
Methylation_cg07380095,0.008144254078746948,0.8144254078746949
Gene_MRGPRF,0.007997016680546375,0.7997016680546375
Gene_SCRG1,0.007871742295075822,0.7871742295075822
Gene_SYNC,0.007599896847711912,0.7599896847711912
Gene_LINC00702,0.007578617173126301,0.7578617173126301
Gene_MN1,0.007524823869867319,0.7524823869867319
Gene_CRYAB,0.007466391086934876,0.7466391086934876
Gene_CNTN1,0.007422442127350245,0.7422442127350245
Gene_THBS4,0.0072553628396077145,0.7255362839607714
Gene_SPARCL1,0.007073726986174318,0.7073726986174318
Gene_DCLK1,0.007044988630775561,0.7044988630775562
Gene_NDN,0.006904963552821699,0.6904963552821699
Gene_PDZRN4,0.006900434291183948,0.6900434291183948
Gene_FLNA,0.006860257243902664,0.6860257243902664
Gene_PYGM,0.006848002304211893,0.6848002304211893
Gene_MYLK,0.006522941872265363,0.6522941872265363
Gene_RSPO3,0.006370819726997061,0.6370819726997061
Gene_BEND6,0.006356113610284513,0.6356113610284513
Methylation_cg05656364,0.006267479501804949,0.6267479501804949
Gene_CARMN,0.006227057741950425,0.6227057741950425
Gene_STON1,0.0061980653508254555,0.6198065350825456
Gene_AR,0.006154558799324598,0.6154558799324598
Gene_MYL9,0.006046483280912413,0.6046483280912414
Gene_SCN2B,0.006004024128916707,0.6004024128916707
Methylation_cg17147526,0.005951829576714271,0.595182957671427
Gene_PRKD1,0.005786302987862733,0.5786302987862733
Gene_DACT3,0.005694383412125435,0.5694383412125436
Gene_C8orf88,0.0056613356151649676,0.5661335615164967
Gene_SFRP1,0.005364097048584344,0.5364097048584344
Gene_HAND2,0.004972662454822338,0.4972662454822338
Methylation_cg09852221,0.0042157186485437285,0.42157186485437287
Methylation_cg02856716,0.004195586539687551,0.4195586539687551
Methylation_cg01734062,0.0038292630586630187,0.3829263058663019
Gene_SSPN,0.003740817057356012,0.3740817057356012
Gene_ANGPTL1,0.003573686758376493,0.3573686758376493
Gene_PKNOX2,0.003470292728076557,0.3470292728076557
Methylation_cg19635505,0.003356819392453682,0.3356819392453682
Gene_KIAA0408,0.0033403864170722464,0.33403864170722464
Gene_GLT8D2,0.0032305590232759107,0.32305590232759107
Methylation_cg11366178,0.003116309199117103,0.31163091991171027
Gene_ARHGEF25,0.0030151841109449327,0.3015184110944933
